Relative Pressure	Indoor Temperature	Indoor Humidity	Outdoor Temperature	Outdoor Humidity	Dewpoint	Windchill	Wind Speed	Wind Direction	Rain Total	Time	Date
[hPa]	[°C]	[%]	[°C]	[%]	[°C]	[°C]	[km/h]		[mm]
1012,3	25,2	57	23,8	64	16,6	23,8	0,0	WNW	15,5	21:54	30.06.2011
1011,7	24,6	59	20,5	74	15,7	20,5	0,0	NNW	15,5	03:54	01.07.2011
1011,5	24,8	60	24,9	68	18,6	24,4	7,5	NNW	15,5	09:54	01.07.2011
1011,1	27,2	57	29,9	51	18,7	29,9	6,4	ESE	15,5	15:54	01.07.2011
1010,7	27,2	54	26,1	56	16,6	26,1	0,0	SSE	15,5	21:54	01.07.2011
1011,4	25,4	56	22,1	66	15,4	22,1	0,0	NNW	15,5	03:54	02.07.2011
1012,4	25,2	55	25,3	58	16,4	25,3	0,0	ESE	15,5	09:54	02.07.2011
1012,8	27,6	52	31,7	43	17,6	31,5	10,0	ENE	15,5	15:54	02.07.2011
1012,6	26,9	53	25,3	57	16,2	25,3	0,0	ESE	15,5	21:54	02.07.2011
1012,1	25,4	65	22,4	76	17,9	22,4	1,8	NW	15,5	03:54	03.07.2011
1011,3	25,0	68	24,6	78	20,5	24,6	0,0	ENE	15,5	09:54	03.07.2011
1010,5	27,7	57	28,9	55	18,9	28,9	5,7	SSE	15,5	15:54	03.07.2011
1010,6	26,7	58	25,3	64	18,0	25,3	0,0	WNW	15,5	21:54	03.07.2011
1010,9	25,8	56	23,3	63	15,8	23,3	0,0	NNE	15,5	03:54	04.07.2011
1013,1	25,5	58	25,9	61	17,8	25,9	2,5	NE	15,5	09:54	04.07.2011
1014,7	27,5	54	28,8	53	18,3	28,8	0,0	ENE	15,5	15:54	04.07.2011
1015,5	27,0	55	25,8	57	16,6	25,8	0,0	E	15,5	21:54	04.07.2011
1015,4	25,0	54	20,3	67	13,9	20,3	0,0	NNW	15,5	03:54	05.07.2011
1015,5	24,8	58	24,8	65	17,8	24,8	0,0	ESE	15,5	09:54	05.07.2011
1014,2	27,9	47	31,1	36	14,3	30,8	10,4	SSE	15,5	15:54	05.07.2011
1012,5	27,2	44	25,9	45	13,0	25,9	0,0	WNW	15,5	21:54	05.07.2011
1010,7	25,4	50	21,8	59	13,4	21,8	0,0	ENE	15,5	03:54	06.07.2011
1010,7	26,4	53	26,9	54	16,8	26,9	3,9	ENE	15,5	09:54	06.07.2011
1010,0	29,0	45	34,9	32	15,7	34,9	3,2	SE	15,5	15:54	06.07.2011
1011,5	28,6	52	27,5	54	17,3	27,5	3,2	NNE	15,5	21:54	06.07.2011
1012,4	26,9	51	23,8	58	15,0	23,8	0,0	NW	15,5	03:54	07.07.2011
1014,4	27,2	50	26,9	54	16,8	26,9	3,6	NNE	15,5	09:54	07.07.2011
1015,1	29,8	44	32,9	40	17,5	32,9	2,5	ENE	15,5	15:54	07.07.2011
1015,2	28,9	42	27,9	42	13,8	27,9	0,0	NNW	15,5	21:54	07.07.2011
1015,9	27,6	44	23,8	51	13,0	23,8	0,0	NW	15,5	03:54	08.07.2011
1017,0	27,5	43	27,2	46	14,6	26,9	7,2	NNW	15,5	09:54	08.07.2011
1017,5	30,1	39	33,4	36	16,3	33,4	8,2	ESE	15,5	15:54	08.07.2011
1017,4	29,2	40	27,9	40	13,0	27,9	0,0	NNE	15,5	21:54	08.07.2011
1017,4	28,5	42	26,1	47	13,9	26,1	0,0	NNE	15,5	03:54	09.07.2011
1018,3	28,4	44	28,1	47	15,7	28,1	5,0	SE	15,5	09:54	09.07.2011
1018,3	30,9	35	33,3	33	14,8	33,3	3,9	NE	15,5	15:54	09.07.2011
1017,6	29,4	36	28,4	37	12,3	27,3	16,2	NW	15,5	21:54	09.07.2011
1016,3	29,2	39	27,1	43	13,4	27,1	6,4	SSW	15,5	03:54	10.07.2011
1016,0	29,4	35	28,9	37	12,7	28,9	2,5	NW	15,5	09:54	10.07.2011
1015,4	31,4	31	33,5	30	13,5	33,5	7,9	N	15,5	15:54	10.07.2011
1014,4	30,2	33	29,2	33	11,3	29,2	4,6	SE	15,5	21:54	10.07.2011
1013,0	30,0	33	27,6	36	11,2	27,6	3,6	N	15,5	03:54	11.07.2011
1013,2	29,8	39	29,3	42	15,0	29,1	7,2	N	15,5	09:54	11.07.2011
1013,1	32,3	38	34,8	35	17,1	34,8	3,6	NNE	15,5	15:54	11.07.2011
1012,8	30,5	32	29,4	32	11,0	28,6	14,7	NE	15,5	21:54	11.07.2011
1012,9	29,8	37	27,1	42	13,1	26,3	10,0	N	15,5	03:54	12.07.2011
1012,2	28,7	44	27,9	47	15,5	27,5	8,2	NW	15,5	09:54	12.07.2011
1012,6	30,8	38	32,8	36	15,8	32,7	19,0	NNE	15,5	15:54	12.07.2011
1012,6	30,4	38	29,4	39	14,0	28,3	19,8	NE	15,5	21:54	12.07.2011
1012,3	29,8	41	27,5	47	15,2	27,5	2,5	N	15,5	03:54	13.07.2011
1012,6	29,2	44	28,8	46	16,0	28,0	13,3	N	15,5	09:54	13.07.2011
1013,1	31,6	37	33,9	35	16,3	33,9	7,2	SE	15,5	15:54	13.07.2011
1013,0	30,3	38	29,1	39	13,7	29,1	4,6	NW	15,5	21:54	13.07.2011
1013,6	29,8	43	27,1	49	15,5	27,1	6,4	SW	15,5	03:54	14.07.2011
1014,5	29,4	45	28,4	51	17,3	28,4	4,6	NE	15,5	09:54	14.07.2011
1014,7	31,4	41	34,0	39	18,1	34,0	5,0	NW	15,5	15:54	14.07.2011
1015,3	29,8	43	28,4	45	15,3	28,4	0,0	WSW	15,5	21:54	14.07.2011
1015,0	29,0	45	27,1	50	15,8	27,1	4,3	NE	15,5	03:54	15.07.2011
1016,1	29,2	43	29,3	45	16,1	29,3	5,4	N	15,5	09:54	15.07.2011
1016,1	31,3	44	34,3	41	19,1	34,3	5,7	NNE	15,5	15:54	15.07.2011
1014,7	30,8	33	29,8	34	12,2	29,8	3,9	NW	15,5	21:54	15.07.2011
1015,2	30,0	39	26,9	45	13,9	26,9	1,4	NNW	15,5	03:54	16.07.2011
1014,9	30,2	35	29,9	38	14,0	29,9	2,5	WSW	15,5	09:54	16.07.2011
1014,1	32,8	33	36,8	29	15,8	36,8	2,5	N	15,5	15:54	16.07.2011
1012,5	31,6	35	29,9	38	14,0	29,9	2,5	S	15,5	21:54	16.07.2011
1011,3	28,5	48	24,5	58	15,7	24,5	0,0	NNE	15,5	03:54	17.07.2011
1010,7	28,5	44	29,1	46	16,3	29,1	3,9	NNW	15,5	09:54	17.07.2011
1009,4	32,5	39	36,1	32	16,8	36,1	3,6	ESE	15,5	15:53	17.07.2011
1007,5	30,8	41	29,6	42	15,3	29,6	0,0	NNW	15,5	21:53	17.07.2011
1006,8	28,6	47	24,9	56	15,5	24,9	0,0	NNE	15,5	03:53	18.07.2011
1007,7	28,4	49	28,3	53	17,8	28,3	2,1	SE	15,5	09:53	18.07.2011
1009,0	32,3	41	36,8	36	19,3	36,8	0,0	W	15,5	15:53	18.07.2011
1008,9	31,5	40	30,4	41	15,7	30,4	0,0	SSW	15,5	21:53	18.07.2011
1009,0	28,1	57	25,0	66	18,2	25,0	0,0	NNE	15,5	03:53	19.07.2011
1010,3	28,4	50	28,6	54	18,4	28,6	3,2	SE	15,5	09:53	19.07.2011
1010,5	30,0	44	37,9	29	16,8	37,9	0,0	ENE	15,5	15:53	19.07.2011
1010,4	30,9	48	31,1	50	19,4	31,1	0,0	NNW	15,5	21:53	19.07.2011
1009,9	29,6	45	25,3	53	15,0	25,3	0,0	NNE	15,5	03:53	20.07.2011
1009,5	29,4	47	29,3	51	18,1	29,3	0,0	SE	15,5	09:53	20.07.2011
1008,0	30,7	41	36,8	27	14,7	36,8	12,6	SSE	15,5	15:53	20.07.2011
1004,8	30,8	43	30,3	42	15,9	30,3	0,0	NW	15,5	21:53	20.07.2011
1004,7	30,2	46	28,1	50	16,7	28,1	0,0	SSW	15,5	03:53	21.07.2011
1006,1	29,6	46	28,3	51	17,2	28,3	0,0	WSW	15,5	09:53	21.07.2011
1006,6	30,4	41	34,9	30	14,7	34,9	7,2	WNW	15,5	15:53	21.07.2011
1007,7	30,2	44	27,4	49	15,7	27,4	2,1	SSE	15,5	21:53	21.07.2011
1008,4	29,3	46	24,6	57	15,5	24,6	3,6	NNW	15,5	03:53	22.07.2011
1009,9	28,6	49	26,6	59	17,9	26,6	0,0	SSE	15,5	09:53	22.07.2011
1009,9	29,6	41	34,2	29	13,6	34,2	2,1	SSE	15,5	15:53	22.07.2011
1010,3	29,6	50	27,0	57	17,7	27,0	2,8	NW	15,5	21:53	22.07.2011
1011,1	28,6	45	24,9	54	14,9	24,9	3,6	NNW	15,5	03:53	23.07.2011
1012,4	28,0	47	26,6	54	16,5	26,6	0,0	ESE	15,5	09:53	23.07.2011
1011,9	29,3	44	33,2	35	15,7	33,2	4,6	S	15,5	15:53	23.07.2011
1010,0	29,6	44	29,2	44	15,7	29,2	0,0	WNW	15,5	21:53	23.07.2011
1007,9	28,5	44	23,3	55	13,7	23,3	0,0	NE	15,5	03:53	24.07.2011
1006,8	28,0	48	27,2	56	17,6	27,2	0,0	NNE	15,5	09:53	24.07.2011
1005,5	29,4	49	32,3	44	18,5	32,2	8,6	SSE	15,5	15:53	24.07.2011
1005,2	29,5	51	27,9	54	17,7	27,9	0,0	WSW	15,5	21:53	24.07.2011
1004,5	27,3	48	24,9	53	14,6	24,9	0,0	ESE	15,5	03:53	25.07.2011
1005,8	27,6	49	27,3	52	16,6	27,3	0,0	SSE	15,5	09:53	25.07.2011
1007,1	30,5	36	33,1	28	12,1	33,1	8,2	SSE	15,5	15:53	25.07.2011
1008,3	28,9	41	27,2	43	13,5	27,2	3,9	W	15,5	21:53	25.07.2011
1009,6	27,8	44	24,8	52	14,3	24,8	3,2	W	15,5	03:53	26.07.2011
1012,6	27,5	51	26,8	56	17,3	26,4	7,2	S	15,5	09:53	26.07.2011
1015,0	29,6	48	30,8	46	17,8	30,8	6,4	S	15,5	15:53	26.07.2011
1015,6	28,4	60	26,8	68	20,4	26,8	3,9	SSW	15,5	21:53	26.07.2011
1016,9	27,8	51	24,2	61	16,2	24,2	0,0	ENE	15,5	03:53	27.07.2011
1019,0	27,5	54	26,6	62	18,7	26,6	1,4	ENE	15,5	09:53	27.07.2011
1019,3	29,8	44	31,4	39	15,8	31,2	9,3	S	15,5	15:53	27.07.2011
1018,8	28,8	53	27,1	57	17,8	27,1	0,0	WNW	15,5	21:53	27.07.2011
1017,8	27,0	53	22,6	66	15,9	22,6	0,0	NNW	15,5	03:53	28.07.2011
1017,1	27,1	48	27,5	49	15,8	27,5	0,0	NNE	15,5	09:53	28.07.2011
1015,3	31,1	40	35,6	34	17,3	35,6	6,1	N	15,5	15:53	28.07.2011
1013,2	30,4	43	29,1	44	15,6	29,1	0,0	N	15,5	21:53	28.07.2011
1012,1	28,7	46	25,4	51	14,5	25,4	0,0	NNE	15,5	03:53	29.07.2011
1010,5	28,0	47	27,5	50	16,1	27,5	2,5	SSE	15,5	09:53	29.07.2011
1009,8	31,4	43	34,1	36	16,9	34,1	6,8	SSE	15,5	15:53	29.07.2011
1009,6	30,2	46	29,1	47	16,6	29,1	0,0	N	15,5	21:53	29.07.2011
1009,5	28,0	50	24,9	58	16,0	24,9	0,0	N	15,5	03:53	30.07.2011
1009,4	28,2	52	27,9	56	18,3	27,9	1,8	SSE	15,5	09:53	30.07.2011
1009,6	31,3	35	34,1	27	12,4	34,1	4,6	WSW	15,5	15:53	30.07.2011
1010,1	29,6	53	27,3	59	18,6	27,3	1,8	SE	15,5	21:53	30.07.2011
1010,7	27,6	53	23,8	65	16,8	23,8	0,0	NE	15,5	03:53	31.07.2011
1011,5	27,2	54	26,9	59	18,2	26,9	1,4	SE	15,5	09:53	31.07.2011
1011,7	31,0	46	32,5	42	17,9	32,5	2,1	SSE	15,5	15:53	31.07.2011
1011,0	30,1	50	28,4	54	18,2	28,4	0,0	NE	15,5	21:53	31.07.2011
1010,5	27,6	57	24,4	67	17,9	24,4	0,0	ESE	15,5	03:53	01.08.2011
1011,1	27,0	57	26,4	63	18,8	26,4	0,0	SE	15,5	09:53	01.08.2011
1010,9	30,4	49	32,1	44	18,3	32,1	6,1	S	15,5	15:53	01.08.2011
1011,0	29,7	52	28,4	55	18,5	28,4	0,0	NNW	15,5	21:53	01.08.2011
1012,1	27,9	60	24,6	71	19,0	24,6	0,0	NNE	15,5	03:53	02.08.2011
1012,7	27,9	51	27,5	56	17,9	27,5	4,6	N	15,5	09:53	02.08.2011
1013,7	29,8	48	33,9	42	19,2	33,9	3,9	E	15,5	15:53	02.08.2011
1013,7	28,6	47	27,3	50	15,9	27,3	2,1	NE	15,5	21:53	02.08.2011
1014,8	28,2	50	24,9	59	16,3	24,9	2,1	SE	15,5	03:53	03.08.2011
1015,6	27,5	51	27,0	56	17,5	27,0	3,6	SSW	15,5	09:53	03.08.2011
1016,6	29,7	47	33,0	43	18,7	33,0	3,6	E	15,5	15:53	03.08.2011
1015,8	29,1	41	28,2	42	14,1	28,2	6,1	NE	15,5	21:53	03.08.2011
1015,6	28,5	43	26,4	47	14,2	26,4	5,4	NW	15,5	03:53	04.08.2011
1015,9	28,0	45	27,6	49	15,9	27,6	6,4	NE	15,5	09:53	04.08.2011
1015,4	30,6	41	33,9	37	17,2	33,9	6,1	NNW	15,5	15:53	04.08.2011
1014,1	29,7	44	27,6	46	14,9	27,6	3,2	E	15,5	21:53	04.08.2011
1014,2	28,5	44	24,1	53	13,9	24,1	0,0	NNE	15,5	03:53	05.08.2011
1014,1	28,1	41	27,9	42	13,8	27,9	6,1	N	15,5	09:53	05.08.2011
1014,1	29,3	41	34,9	30	14,7	34,9	6,1	NE	15,5	15:53	05.08.2011
1013,8	29,2	43	27,3	47	15,0	27,3	3,9	ENE	15,5	21:53	05.08.2011
1013,8	28,8	45	25,9	51	15,0	24,9	10,4	NE	15,5	03:53	06.08.2011
1014,7	28,1	48	26,6	54	16,5	26,6	3,2	WSW	15,5	09:53	06.08.2011
1015,0	29,2	47	33,1	40	17,7	33,1	6,1	E	15,5	15:53	06.08.2011
1014,4	27,8	49	26,4	51	15,4	26,4	3,2	N	15,5	21:53	06.08.2011
1014,2	27,9	43	25,2	49	13,7	25,2	3,6	NNE	15,5	03:53	07.08.2011
1015,0	27,6	50	26,6	56	17,1	26,6	2,8	NE	15,5	09:53	07.08.2011
1014,5	29,4	45	32,6	39	16,8	32,5	8,2	SSE	15,5	15:53	07.08.2011
1014,1	27,9	44	26,8	46	14,2	26,8	1,4	NE	15,5	21:53	07.08.2011
1014,8	28,1	41	25,9	45	13,0	25,4	7,5	NNW	15,5	03:53	08.08.2011
1015,1	27,7	50	26,9	56	17,4	26,9	3,6	WNW	15,5	09:53	08.08.2011
1014,6	29,8	45	34,4	39	18,4	34,4	4,6	NW	15,5	15:53	08.08.2011
1013,8	29,1	45	27,1	49	15,5	27,1	0,0	WNW	15,5	21:53	08.08.2011
1013,0	28,6	41	26,2	46	13,7	26,2	3,6	W	15,5	03:53	09.08.2011
1013,1	28,4	47	28,1	51	17,0	28,1	4,6	ENE	15,5	09:53	09.08.2011
1011,8	31,6	42	35,7	37	18,7	35,7	3,9	N	15,5	15:53	09.08.2011
1010,9	30,6	54	28,9	58	19,8	28,9	2,5	SE	15,5	21:53	09.08.2011
1009,9	28,2	55	24,6	67	18,0	24,6	0,0	NNE	15,5	03:53	10.08.2011
1009,9	28,2	49	28,6	51	17,5	28,6	0,0	SE	15,5	09:53	10.08.2011
1008,5	31,4	45	34,2	41	19,1	34,2	5,7	ENE	15,5	15:53	10.08.2011
1008,8	30,5	51	29,5	54	19,2	29,5	0,0	NNW	15,5	21:53	10.08.2011
1009,8	28,0	52	25,4	59	16,8	25,4	2,5	WNW	15,5	03:53	11.08.2011
1012,4	27,3	52	24,6	65	17,6	24,6	6,1	NNW	15,5	09:53	11.08.2011
1013,5	28,4	44	31,0	36	14,2	31,0	3,9	N	15,5	15:53	11.08.2011
1014,8	26,5	44	25,2	45	12,4	25,2	1,4	NNW	15,5	21:53	11.08.2011
1015,2	26,4	51	22,8	62	15,1	22,8	4,6	NNW	15,5	03:53	12.08.2011
1015,0	26,0	48	24,5	56	15,1	24,5	4,6	WSW	15,5	09:53	12.08.2011
1013,3	28,4	40	32,5	35	15,1	32,5	0,0	SSW	15,5	15:53	12.08.2011
1012,0	27,1	45	25,4	48	13,6	25,4	0,0	SE	15,5	21:53	12.08.2011
1011,4	26,1	42	21,5	52	11,2	21,5	0,0	WNW	15,5	03:53	13.08.2011
1011,4	26,0	47	25,1	53	14,8	25,1	2,5	SE	15,5	09:53	13.08.2011
1011,0	28,6	38	33,3	33	14,8	33,3	2,5	NE	15,5	15:53	13.08.2011
1010,6	28,1	46	26,4	49	14,8	26,4	0,0	SSW	15,5	21:53	13.08.2011
1011,1	26,8	55	22,2	68	16,0	22,2	0,0	WNW	15,5	03:53	14.08.2011
1011,6	26,1	49	25,4	57	16,2	25,4	0,0	S	15,5	09:53	14.08.2011
1012,5	29,4	40	34,3	34	16,2	34,3	2,1	S	15,5	15:53	14.08.2011
1012,3	28,8	44	27,1	45	14,1	27,1	0,0	SSE	15,5	21:53	14.08.2011
1012,9	26,7	51	22,9	62	15,2	22,9	0,0	NE	15,5	03:53	15.08.2011
1013,6	26,9	44	27,1	48	15,1	27,1	4,3	NNE	15,5	09:53	15.08.2011
1014,0	28,9	41	36,8	30	16,4	36,8	0,0	W	15,5	15:53	15.08.2011
1014,3	29,1	48	28,8	53	18,3	28,8	0,0	NW	15,5	21:53	15.08.2011
1013,7	27,3	50	23,8	60	15,5	23,8	0,0	N	15,5	03:53	16.08.2011
1013,7	27,1	46	27,8	47	15,4	27,8	2,1	NE	15,5	09:53	16.08.2011
1013,8	30,0	39	36,6	31	16,7	36,6	3,9	WSW	15,5	15:53	16.08.2011
1013,5	29,8	42	29,1	42	14,9	29,1	0,0	WNW	15,5	21:53	16.08.2011
1014,1	29,1	39	27,5	41	13,1	27,5	3,9	NNE	15,5	03:53	17.08.2011
1013,5	29,2	40	29,1	42	14,9	28,8	7,5	N	15,5	09:53	17.08.2011
1013,9	31,3	36	34,8	32	15,7	34,8	6,4	W	15,5	15:53	17.08.2011
1014,0	30,2	39	29,2	41	14,6	28,9	7,5	ENE	15,5	21:53	17.08.2011
1014,0	29,8	41	27,9	46	15,2	27,9	1,4	SSW	15,5	03:53	18.08.2011
1014,8	29,2	43	28,7	45	15,6	28,4	7,2	E	15,5	09:53	18.08.2011
1016,2	31,4	38	34,5	35	16,8	34,5	2,1	NNW	15,5	15:53	18.08.2011
1016,4	29,7	40	28,4	41	13,9	27,9	8,6	N	15,5	21:53	18.08.2011
1016,9	29,3	40	27,0	45	14,0	27,0	5,4	NNE	15,5	03:53	19.08.2011
1018,0	28,3	42	27,6	45	14,6	27,6	3,2	NW	15,5	09:53	19.08.2011
1019,3	29,6	36	32,9	33	14,5	32,8	11,5	NNW	15,5	15:53	19.08.2011
1017,4	28,4	35	27,2	36	10,8	26,9	7,2	N	15,5	21:53	19.08.2011
1017,3	28,0	40	24,9	46	12,5	24,9	0,0	N	15,5	03:53	20.08.2011
1016,8	27,5	40	26,4	43	12,8	24,3	23,0	NNE	15,5	09:53	20.08.2011
1016,0	28,9	39	32,1	35	14,7	31,9	10,8	NW	15,5	15:53	20.08.2011
1016,1	28,2	38	27,0	39	11,8	27,0	5,0	N	15,5	21:53	20.08.2011
1015,4	27,9	40	26,1	43	12,5	26,1	3,2	NNE	15,5	03:53	21.08.2011
1015,7	28,2	45	27,9	46	15,2	27,9	3,9	SW	15,5	09:53	21.08.2011
1015,9	30,6	39	33,5	35	15,9	33,5	9,7	NNW	15,5	15:53	21.08.2011
1016,3	29,2	41	27,8	44	14,4	27,8	6,4	N	15,5	21:53	21.08.2011
1015,8	28,6	46	25,9	53	15,6	25,9	2,8	NW	15,5	03:53	22.08.2011
1016,4	28,3	42	26,9	47	14,6	25,4	16,5	N	15,5	09:53	22.08.2011
1016,0	29,2	39	31,9	35	14,5	31,5	20,5	ENE	15,5	15:53	22.08.2011
1017,2	28,7	36	27,0	37	11,1	26,1	11,1	NNE	15,5	21:53	22.08.2011
1016,4	28,0	37	25,9	41	11,6	24,3	15,8	NNE	15,5	03:53	23.08.2011
1017,6	27,6	40	26,8	43	13,2	25,8	11,5	NNE	15,5	09:53	23.08.2011
1017,8	29,4	39	32,9	35	15,4	32,9	5,4	E	15,5	15:53	23.08.2011
1017,4	28,6	37	27,1	38	11,5	27,1	3,9	NW	15,5	21:53	23.08.2011
1016,3	28,6	38	26,3	42	12,3	25,6	9,3	NE	15,5	03:53	24.08.2011
1015,8	28,0	37	27,6	39	12,4	27,1	8,2	N	15,5	09:53	24.08.2011
1015,5	30,1	35	33,2	32	14,3	33,2	8,6	NNE	15,5	15:49	24.08.2011
1014,7	29,7	37	27,9	39	12,7	27,6	7,2	N	15,5	21:49	24.08.2011
1014,0	28,4	41	26,0	47	13,8	26,0	5,0	NNE	15,5	03:49	25.08.2011
1014,5	28,2	47	27,3	52	16,6	26,9	7,5	NNE	15,5	09:49	25.08.2011
1014,3	29,7	43	33,0	38	16,8	33,0	8,6	NE	15,5	15:49	25.08.2011
1013,6	29,3	43	28,0	45	14,9	27,8	6,8	SW	15,5	21:49	25.08.2011
1013,2	28,5	35	25,9	36	9,7	25,4	7,9	NE	15,5	03:49	26.08.2011
1014,1	27,2	51	24,8	61	16,7	23,1	14,4	NNE	15,5	09:49	26.08.2011
1015,1	28,5	50	30,2	48	18,0	30,2	5,0	NNE	15,5	15:49	26.08.2011
1014,3	28,2	47	25,9	53	15,6	24,6	12,6	NW	15,5	21:49	26.08.2011
1014,0	27,0	50	23,5	61	15,5	22,7	8,2	ENE	15,5	03:49	27.08.2011
1014,7	25,6	54	23,9	62	16,2	22,7	10,4	WSW	15,5	09:49	27.08.2011
1015,3	27,2	50	30,3	45	17,0	29,5	19,8	NNE	15,5	15:49	27.08.2011
1014,7	27,0	48	24,9	53	14,6	24,5	7,2	ENE	15,5	21:49	27.08.2011
1014,1	26,1	53	23,6	60	15,4	23,6	5,0	SW	15,5	03:49	28.08.2011
1014,5	25,7	53	24,1	60	15,8	23,0	9,7	ENE	15,5	09:49	28.08.2011
1015,0	26,9	49	30,4	42	16,0	30,0	10,4	ENE	15,5	15:49	28.08.2011
1014,6	26,4	50	24,8	53	14,6	24,8	6,1	N	15,5	21:49	28.08.2011
1013,5	25,4	52	23,6	57	14,6	23,6	6,1	NNE	15,5	03:49	29.08.2011
1012,6	25,0	53	24,1	58	15,3	24,1	3,6	N	15,5	09:49	29.08.2011
1012,8	26,4	50	30,7	40	15,5	30,7	6,1	ESE	15,5	15:49	29.08.2011
1013,2	26,1	45	23,6	48	11,9	23,6	0,0	NW	15,5	21:49	29.08.2011
1013,4	24,8	45	19,6	58	11,1	19,6	0,0	NNE	15,5	03:49	30.08.2011
1013,8	24,9	47	23,9	52	13,4	23,9	2,5	ESE	15,5	09:49	30.08.2011
1013,5	26,2	47	30,1	38	14,2	30,1	5,4	SSE	15,5	15:49	30.08.2011
1013,1	26,7	53	25,1	57	16,0	25,1	0,0	SE	15,5	21:49	30.08.2011
1012,9	25,7	57	21,6	70	15,9	21,6	0,0	N	15,5	03:49	31.08.2011
1013,0	25,7	62	24,5	79	20,6	24,5	0,0	ESE	15,5	09:49	31.08.2011
1013,9	31,2	56	31,1	57	21,6	31,1	2,5	SSE	15,5	15:49	31.08.2011
1014,4	27,6	60	25,4	67	18,8	25,4	1,8	WSW	15,5	21:49	31.08.2011
1014,6	27,0	58	24,4	66	17,6	24,4	0,0	NNE	15,5	03:49	01.09.2011
1015,6	25,6	57	24,8	64	17,5	24,8	0,0	N	15,5	09:49	01.09.2011
1016,2	30,6	40	34,8	34	16,6	34,8	6,1	SE	15,5	15:49	01.09.2011
1016,2	30,6	40	34,8	34	16,6	34,8	6,1	SE	15,5	15:52	01.09.2011
1015,9	29,4	47	27,6	47	15,3	27,6	5,4	NW	15,5	21:52	01.09.2011
1015,2	27,5	46	22,5	58	13,8	22,5	0,0	NNE	15,5	03:52	02.09.2011
1014,9	26,4	48	25,4	53	15,1	25,4	0,0	ESE	15,5	09:52	02.09.2011
1014,3	29,7	42	33,7	34	15,7	33,7	5,7	ESE	15,5	15:52	02.09.2011
1013,5	29,7	38	28,9	38	13,1	28,9	0,0	N	15,5	21:52	02.09.2011
1013,4	27,9	40	23,3	49	12,0	23,3	1,8	NW	15,5	03:52	03.09.2011
1014,1	27,6	48	26,8	51	15,8	26,8	3,2	NNE	15,5	09:52	03.09.2011
1014,3	30,2	43	35,1	36	17,8	35,1	6,4	NNE	15,5	15:52	03.09.2011
1015,2	28,7	42	27,3	45	14,3	27,3	6,1	W	15,5	21:52	03.09.2011
1015,7	28,7	45	25,6	52	15,0	25,6	3,9	N	15,5	03:52	04.09.2011
1017,1	27,8	46	26,1	50	14,8	24,8	12,9	N	15,5	09:52	04.09.2011
1018,0	28,9	42	32,9	35	15,4	32,8	7,2	NE	15,5	15:52	04.09.2011
1018,6	28,6	37	26,2	40	11,5	26,2	6,1	N	15,5	21:52	04.09.2011
1018,3	27,9	39	25,1	44	12,0	24,4	8,6	NNW	15,5	03:52	05.09.2011
1019,0	27,2	35	26,6	36	10,3	26,6	5,0	ENE	15,5	09:52	05.09.2011
1019,0	28,3	37	34,4	28	13,3	34,4	6,1	NNE	15,5	15:52	05.09.2011
1019,2	28,6	37	26,3	39	11,2	26,3	1,4	ENE	15,5	21:52	05.09.2011
1018,4	28,1	35	26,2	36	9,9	26,2	2,5	NNW	15,5	03:52	06.09.2011
1018,4	27,6	37	27,3	38	11,7	27,3	5,4	NNE	15,5	09:52	06.09.2011
1016,7	28,6	38	35,1	29	14,4	35,1	6,1	NNE	15,5	15:52	06.09.2011
1016,5	29,1	39	27,6	40	12,8	27,6	0,0	W	15,5	21:52	06.09.2011
1015,6	28,4	39	25,8	44	12,6	25,3	7,5	ENE	15,5	03:52	07.09.2011
1014,5	27,6	53	25,4	65	18,3	25,4	0,0	NNW	15,5	09:52	07.09.2011
1012,3	28,4	51	33,0	44	19,1	33,0	4,6	NNE	15,5	15:52	07.09.2011
1012,2	27,2	51	25,4	56	16,0	25,4	1,8	N	15,5	21:52	07.09.2011
1011,0	27,5	44	24,6	51	13,8	24,6	1,4	N	15,5	03:52	08.09.2011
1010,7	27,0	51	25,6	57	16,4	25,6	3,6	NE	15,5	09:52	08.09.2011
1010,6	28,8	46	33,4	39	17,5	33,4	0,0	NNW	15,5	15:52	08.09.2011
1010,4	27,7	48	25,9	51	15,0	25,9	5,7	ESE	15,5	21:52	08.09.2011
1010,7	26,6	53	22,3	65	15,4	22,3	0,0	N	15,5	03:52	09.09.2011
1011,9	25,7	58	24,8	66	18,0	24,8	0,0	E	15,5	09:52	09.09.2011
1013,3	28,6	55	31,9	47	19,2	31,8	8,6	SSW	15,5	15:52	09.09.2011
1014,5	28,3	57	26,8	60	18,4	26,8	0,0	NNW	15,5	21:52	09.09.2011
1015,7	26,8	52	22,3	65	15,4	22,3	0,0	NNE	15,5	03:52	10.09.2011
1017,4	26,6	57	26,3	62	18,4	26,3	2,8	WSW	15,5	09:52	10.09.2011
1018,9	28,4	51	33,2	43	18,9	33,2	5,4	N	15,5	15:52	10.09.2011
1019,3	28,1	46	25,3	51	14,4	25,3	3,2	WNW	15,5	21:52	10.09.2011
1019,3	27,3	44	24,6	51	13,8	24,6	0,0	NNW	15,5	03:52	11.09.2011
1019,7	26,5	44	25,7	49	14,2	25,7	5,4	NNE	15,5	09:52	11.09.2011
1018,6	28,8	37	33,4	32	14,4	33,4	0,0	SW	15,5	15:52	11.09.2011
